timestamp,flag,currentBack,motorTempBack,positionBack,refPositionBack,refVelocityBack,trackingDeviationBack,velocityBack,currentFront,motorTempFront,positionFront,refPositionFront,refVelocityFront,trackingDeviationFront,velocityFront
2018-01-31T10:33:00-06:00,1,55.0,37.0,571.499252537346,571.499996781404,0.0,0.000498308454241071,0.0,91.0,39.0,963.499284035825,963.499996781404,0.0,0.000539834158761161,0.0
2018-01-31T10:37:00-06:00,1,60.0,37.0,571.499377114461,571.499997586069,0.0,0.000415257045200893,0.0,96.0,39.0,963.499284035826,963.499997586069,0.0,0.000539834158761161,0.0
2018-01-31T10:39:00-06:00,1,240.0,37.0,571.499750845801,571.499997586069,0.0,-2.07628522600446e-05,0.0207628522600446,99.0,39.0,963.499616241462,963.499997586069,0.0,0.000290679931640625,0.0207628522600446
2018-01-31T11:08:00-06:00,0,-44.0,25.0,571.499875422924,571.499997586015,0.0,4.15257045200893e-05,0.0,52.0,25.0,963.499574715759,963.499997586015,0.0,0.000415257045200893,0.0
2018-01-31T11:10:00-06:00,0,-41.0,25.0,571.499875422924,571.499996781353,0.0,4.15257045200893e-05,0.0,74.0,25.0,963.499408612942,963.499996781353,0.0,0.000373731340680804,0.0
2018-01-31T11:15:00-06:00,0,-41.0,25.0,571.49983389722,571.499996781355,0.0,0.0,0.0,63.0,27.0,963.499574715753,963.499996781355,0.0,0.000290679931640625,0.0
2018-01-31T11:16:00-06:00,0,-41.0,27.0,571.49991694863,571.499996781355,0.0,0.0,0.0,71.0,27.0,963.499408612935,963.499996781355,0.0,0.000373731340680804,0.0
2018-01-31T11:17:00-06:00,0,-35.0,27.0,571.499875422925,571.499996781356,0.0,4.15257045200893e-05,0.0,69.0,27.0,963.499533190049,963.499996781356,0.0,0.000332205636160714,0.0
2018-01-31T11:26:00-06:00,0,-41.0,27.0,4.05453448593107e-11,8.44124770083002e-12,0.0,4.15257045200893e-05,0.0207628522600446,77.0,29.0,391.999823869982,392.000000000008,0.0,0.000249154227120536,0.0
2018-01-31T11:32:00-06:00,0,-33.0,29.0,571.499833897224,571.499996781362,0.0,0.0,0.0,74.0,29.0,963.499450138643,963.499996781362,0.0,0.000332205636160714,0.0
2018-01-31T11:33:00-06:00,0,-33.0,29.0,571.499875422928,571.499997586026,0.0,4.15257045200893e-05,0.0207628522600446,77.0,29.0,963.499491664348,963.499997586026,0.0,0.000373731340680804,0.0
2018-01-31T11:34:00-06:00,0,-13.0,29.0,571.499875422929,571.499997586026,0.0,0.0,0.0207628522600446,93.0,29.0,963.499533190052,963.499997586026,0.0,0.000415257045200893,0.0
2018-01-31T11:39:00-06:00,0,-27.0,29.0,567.403281620614,568.483354614405,0.0,0.0,0.0,52.0,31.0,952.34510607039,954.182492386785,0.0,0.000373731340680804,0.0
2018-01-31T11:45:00-06:00,0,-24.0,31.0,571.499875422931,571.499996781368,0.0,4.15257045200893e-05,0.0,71.0,31.0,963.49949166435,963.499996781368,0.0,0.000373731340680804,0.0
2018-01-31T11:49:00-06:00,0,-13.0,31.0,571.499833897227,571.499997586032,0.0,0.0,0.0207628522600446,82.0,31.0,963.499408612942,963.499997586032,0.0,0.000456782749720982,0.0
2018-01-31T11:53:00-06:00,0,-19.0,31.0,571.499875422932,571.499997586034,0.0,4.15257045200893e-05,0.0207628522600446,93.0,33.0,963.499408612943,963.499997586034,0.0,0.000456782749720982,0.0
2018-01-31T11:56:00-06:00,0,-8.0,31.0,571.499916948637,571.499996781373,0.0,4.15257045200893e-05,0.0,80.0,33.0,963.499491664352,963.499996781373,0.0,0.000373731340680804,0.0
2018-01-31T11:58:00-06:00,0,-5.0,31.0,571.49975084582,571.499997586036,0.0,4.15257045200893e-05,0.0,96.0,33.0,963.499450138648,963.499997586036,0.0,0.000456782749720982,0.0
2018-01-31T12:00:00-06:00,0,-12.0,33.0,571.499875422934,571.499997586037,0.0,4.15257045200893e-05,0.0,88.0,33.0,963.499325561535,963.499997586037,0.0,0.000498308454241071,0.0
